"gid","poi_name","poi_desc","category_id","table_suffix","site_code","district","is_enabled","phone_no","alternate_num","the_geom","sub_category","source_id","source","created_by","created_date","verified_by","verification_id","verification_remarks","verified_date","email_id","contact_id","police_district","sub_district","place_name","pincode","address","latitude","longitude","last_update"
"46388","Pampa Ps","Police Stations",32,"police_stations","KL","Pathanamthitta",True,"4735203412","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04735203412""}]}","0101000020E610000072D5631F6444534040E23DBB7CD32240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.413061000160383","77.0686109995784","2024-05-09 14:05:41.221775"
"46389","Kollam West Ps","Police Stations",32,"police_stations","KL","Kollam",True,"9497987031","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987031""},{""contactNoType"":""Main"",""phoneNo"":""04742790754""}]}","0101000020E61000009E071C40BF2453407AC570C669C82140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.891432000413932","76.57417299973756","2024-05-09 14:05:41.221775"
"46390","Reserve Police Camp","Police Station",32,"police_stations","KL","Kollam",True,"4742742970","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04742742970""}]}","0101000020E610000033A9FCC63226534088AC246882C32140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.8818543","76.5968492","2024-05-09 14:05:41.221775"
"46394","Eravipuram Ps","Police Stations",32,"police_stations","KL","Kollam",True,"4742723626","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980216""},{""contactNoType"":""Main"",""phoneNo"":""04742723626""}]}","0101000020E6100000657CBDE13E2853406A4DCEAACFB52140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.855100000079535","76.62883800034031","2024-05-09 14:05:41.221775"
"46396","Ponmudi Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4722890222","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04722890222""}]}","0101000020E61000003D8325016A475340AEFCFDD0CC832140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.757421999935413","77.11584499991746","2024-05-09 14:05:41.221775"
"46397","Alapuzha South Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497987059","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987059""},{""contactNoType"":""Main"",""phoneNo"":""04772239343""}]}","0101000020E6100000D44AD53E1D1553404542DFD91EFD2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.494375999930648","76.32991000012709","2024-05-09 14:05:41.221775"
"46398","Achenkovil",NULL,32,"police_stations","KL","Kollam",True,"4752342300","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04752342300""}]}","0101000020E6100000010000ACEC445340E3EDB7F4A9292240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.081374785854626","77.07694530487062","2024-05-09 14:05:41.221775"
"46399","Kainady Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980273","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980273""},{""contactNoType"":""Main"",""phoneNo"":""04772710100""}]}","0101000020E6100000555FB9DE361E5340F4209783D9FC2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.493847000311213","76.47209900000355","2024-05-09 14:05:41.221775"
"46400","Poochakkal Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980287","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980287""},{""contactNoType"":""Main"",""phoneNo"":""04782522249""}]}","0101000020E6100000E27476BE9F1653409196B0480F9D2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.806757232242747","76.35349999969506","2024-05-09 14:05:41.221775"
"46401","Aroor Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980266","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980266""},{""contactNoType"":""Main"",""phoneNo"":""04782872044""}]}","0101000020E6100000DA9AD55B08135340CD5F7B0F22C72340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.888931735811548","76.29738517627575","2024-05-09 14:05:41.221775"
"46402","Mannancheri Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497975247","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497975247""},{""contactNoType"":""Main"",""phoneNo"":""04772292100""}]}","0101000020E6100000F384FF1D511653409C333863D1242340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.571910000429675","76.34870099976597","2024-05-09 14:05:41.221775"
"46403","Mannar Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497987066","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987066""},{""contactNoType"":""Main"",""phoneNo"":""04792312224""}]}","0101000020E61000007AA9B7303A22534001F68ACD19A42240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.320509360516555","76.53480165420288","2024-05-09 14:05:41.221775"
"46404","Veeyapuram Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980297","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980297""},{""contactNoType"":""Main"",""phoneNo"":""04792319711""}]}","0101000020E610000077D13A9B4F1E53407E21440C6EA92240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.330917723957779","76.47360878700225","2024-05-09 14:05:41.221775"
"46405","Mararikkulam Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497987064","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987064""},{""contactNoType"":""Main"",""phoneNo"":""04782862391""}]}","0101000020E6100000D03865DF15155340D27A0E1AFA372340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.609330000178861","76.32945999989465","2024-05-09 14:05:41.221775"
"46407","Mavelikkara Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497987067","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987067""},{""contactNoType"":""Main"",""phoneNo"":""04792344342""}]}","0101000020E61000004489F0BF952253406AD5C390D57D2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.245770000367617","76.54039000024665","2024-05-09 14:05:41.221775"
"46408","Munambom Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980481","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980481""},{""contactNoType"":""Main"",""phoneNo"":""04842488023""}]}","0101000020E610000006AEB62B980B53400ED7BBD3F0562440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.169806114844985","76.1811627658827","2024-05-09 14:05:41.221775"
"46410","Kanakakunnu Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980274","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980274""},{""contactNoType"":""Main"",""phoneNo"":""04792430629""}]}","0101000020E6100000B4A1D8CC161E5340208EE67208612240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.189517584461157","76.47014161258159","2024-05-09 14:05:41.221775"
"46411","Kundara Ps","Police Stations",32,"police_stations","KL","Kollam",True,"4742547239","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987034""},{""contactNoType"":""Main"",""phoneNo"":""04742547239""}]}","0101000020E610000033E3D6DEA72B534015298FBE82EC2140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.96193500039639","76.68212100014789","2024-05-09 14:05:41.221775"
"46412","Thrikkunnappuzha Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497980294","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980294""},{""contactNoType"":""Main"",""phoneNo"":""04792482026""}]}","0101000020E61000000B8B00E1431A53404E66852991842240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.25891999963201","76.41039300015488","2024-05-09 14:05:41.221775"
"46413","Kanjar Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497987088","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987088""},{""contactNoType"":""Main"",""phoneNo"":""04862252034""}]}","0101000020E610000079194CE0D6335340BA10B081ADA22340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.817730000250197","76.8099900000724","2024-05-09 14:05:41.221775"
"46414","Nedumkandam Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497987094","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987094""},{""contactNoType"":""Main"",""phoneNo"":""04868232045""}]}","0101000020E61000003FBCFA5E434A5340621B3ED00AAC2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.836020000058571","77.16036200033066","2024-05-09 14:05:41.221775"
"46415","Thampanoor Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4712326543","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987013""},{""contactNoType"":""Main"",""phoneNo"":""04712326543""},{""contactNoType"":""Other"",""phoneNo"":""9497980046""}]}","0101000020E6100000579959C0043D53400649ADEFC3F92040",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.487822999861702","76.95341500043774","2024-05-09 14:05:41.221775"
"46416","Upputhara Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980386","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980386""},{""contactNoType"":""Main"",""phoneNo"":""04869244315""}]}","0101000020E6100000BC6038807E415340FCE4A296E6662340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.700978000053958","77.0233459997716","2024-05-09 14:05:41.221775"
"46417","Kattappana Ps","Police Stations",32,"police_stations","KL","Idukki",True,"4868272263","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987095""},{""contactNoType"":""Main"",""phoneNo"":""04868272263""}]}","0101000020E6100000BE289E3F6D475340FE1AC3E787812340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.752990000311453","77.11604299969892","2024-05-09 14:05:41.221775"
"46418","Aranmula Ps","Police Stations",32,"police_stations","KL","Pathanamthitta",True,"4682318100","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04682318100""}]}","0101000020E6100000898547202E2C53403758A81890A72240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.327271242666127","76.69031531319173","2024-05-09 14:05:41.221775"
"46419","Vechoochira Ps","Police Stations",32,"police_stations","KL","Pathanamthitta",True,"9497980245","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980245""},{""contactNoType"":""Main"",""phoneNo"":""04735265226""}]}","0101000020E6100000E7A3783F6E3653404865A43CBAD92240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.425248999660326","76.85047899991297","2024-05-09 14:05:41.221775"
"46420","Agali Ps","Police Stations",32,"police_stations","KL","Palakkad",True,"9497987160","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980599""},{""contactNoType"":""Main"",""phoneNo"":""04924254222""}]}","0101000020E61000007437A14FB82953403B564F6052352640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.104144105610535","76.65187445396242","2024-05-09 14:05:41.221775"
"46422","Pulinkunnu Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"9497987061","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987061""},{""contactNoType"":""Main"",""phoneNo"":""04772702222""}]}","0101000020E610000074229CC0741B53402C79062AE3DF2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.437280000009729","76.42900099990385","2024-05-09 14:05:41.221775"
"46423","Nadakkavu Ps","Police Stations",32,"police_stations","KL","Kozhikode",True,"4952766433","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987181""},{""contactNoType"":""Main"",""phoneNo"":""04952766433""}]}","0101000020E61000009B36EE409DF152401FACC4BB238B2640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.271756999738555","75.77522300017374","2024-05-09 14:05:41.221775"
"46426","Pandalam Ps","Police Stations",32,"police_stations","KL","Pathanamthitta",True,"4734252222","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987051""},{""contactNoType"":""Main"",""phoneNo"":""04734252222""}]}","0101000020E610000019D71DDE732B53405AE1FD9FC3742240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.228055000058408","76.67894699968419","2024-05-09 14:05:41.221775"
"46427","Eloor Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"4842546365","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980401""},{""contactNoType"":""Main"",""phoneNo"":""04842546365""}]}","0101000020E6100000A49F11C138135340BCE2EF2900262440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.074219999821587","76.30033899994902","2024-05-09 14:05:41.221775"
"46429","Policestation","Police Station",32,"police_stations","KL","Alappuzha",True,"4792344342","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04792344342""}]}","0101000020E6100000856C0F319422534061F7C209F17D2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.2459796","76.5402949","2024-05-09 14:05:41.221775"
"46430","Panangadu Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980420","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980420""},{""contactNoType"":""Main"",""phoneNo"":""04842700201""}]}","0101000020E6100000278CCDFE40145340AD6A240B98D02340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.907410000033758","76.31646699975009","2024-05-09 14:05:41.221775"
"46431","Varapuzha Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980498","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980498""},{""contactNoType"":""Main"",""phoneNo"":""04842513073""}]}","0101000020E6100000B3F228A06C115340EC41255B5F242440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.07104000882915","76.2722549819835","2024-05-09 14:05:41.221775"
"46432","Perumbavoor Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497987127","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987127""},{""contactNoType"":""Main"",""phoneNo"":""04842591411""}]}","0101000020E6100000CD21D37D741E5340DF518D59053B2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.11527519083114","76.47586007707942","2024-05-09 14:05:41.221775"
"46433","Thadiyittaparambu Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980496","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980496""},{""contactNoType"":""Main"",""phoneNo"":""04842678260""}]}","0101000020E610000074DEE203731A534006EF174C39252440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.07270276825103","76.41326996951267","2024-05-09 14:05:41.221775"
"46434","Karimannoor Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980370","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980370""},{""contactNoType"":""Main"",""phoneNo"":""04862262434""}]}","0101000020E6100000B2D6D9006C3253400BAAE94317D42340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.914240000031915","76.78784199975306","2024-05-09 14:05:41.221775"
"46435","Kulamavu Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980362","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980362""},{""contactNoType"":""Main"",""phoneNo"":""04862259904""}]}","0101000020E610000084767E68B9385340A720B3AF80962340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.793950548759609","76.88631641721628","2024-05-09 14:05:41.221775"
"46437","Karimanal Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980369","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980369""},{""contactNoType"":""Main"",""phoneNo"":""04862552278""}]}","0101000020E610000046CE4459CF355340318A8E1B790A2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.020455227994804","76.84078056067764","2024-05-09 14:05:41.221775"
"46438","Santhanpara Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497987092","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987092""},{""contactNoType"":""Main"",""phoneNo"":""04868247211""}]}","0101000020E610000097B3ACE0B74D5340C1D8210C3CEF2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.967255000240018","77.2143480001963","2024-05-09 14:05:41.221775"
"46439","Vellathooval Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980389","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980389""},{""contactNoType"":""Main"",""phoneNo"":""04864276254""}]}","0101000020E6100000C7D71681B1415340CEE338548CF32340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.975680000252307","77.02645899992704","2024-05-09 14:05:41.221775"
"46440","Vakathanam Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497987074","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987074""},{""contactNoType"":""Main"",""phoneNo"":""04812462296""}]}","0101000020E61000009BD4DD21C52453403E6C427232092340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.517962999923949","76.5745320001901","2024-05-09 14:05:41.221775"
"46441","Karukachal Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980324","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980324""},{""contactNoType"":""Main"",""phoneNo"":""04812485126""}]}","0101000020E61000001B20DE1FEF285340A9055BC51B012340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.502165000306222","76.63959500019011","2024-05-09 14:05:41.221775"
"46442","Erumeli Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497987078","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987078""},{""contactNoType"":""Main"",""phoneNo"":""04828210233""}]}","0101000020E6100000FEABAF3E1E365340B1806E63ECF42240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.478366000403499","76.84559600024656","2024-05-09 14:05:41.221775"
"46443","Pampady Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497987079","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987079""},{""contactNoType"":""Main"",""phoneNo"":""04812505322""}]}","0101000020E610000041659D82FC2853405AC69886E1232340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.57008000006606","76.64041200037629","2024-05-09 14:05:41.221775"
"46444","Kaliyar Ps","Police Stations",32,"police_stations","KL","Idukki",True,"4862245334","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987087""},{""contactNoType"":""Main"",""phoneNo"":""04862245334""}]}","0101000020E610000004265CC40F325340F5FBB73B5AF42340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.977250925263414","76.78221234320523","2024-05-09 14:05:41.221775"
"46445","Muzhakkunnu Ps","Police Stations",32,"police_stations","KL","Kannur",True,"9497980853","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980853""},{""contactNoType"":""Main"",""phoneNo"":""04902458200""}]}","0101000020E61000005E4945F53FED52401D2A3BD530DF2740",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.935919440719823","75.7070286919238","2024-05-09 14:05:41.221775"
"46446","Cherupuzha Ps","Police Stations",32,"police_stations","KL","Kannur",True,"9497980874","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980874""},{""contactNoType"":""Main"",""phoneNo"":""04985242100""}]}","0101000020E6100000EEF974311ED75240DE9C9806608A2840",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.270263868455398","75.36121784614053","2024-05-09 14:05:41.221775"
"46448","Thodupuzha Ps","Police Stations",32,"police_stations","KL","Idukki",True,"4862222494","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987086""},{""contactNoType"":""Main"",""phoneNo"":""04862222494""}]}","0101000020E6100000C36E5DA0A42D5340DBFBF01B5FCB2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.897210000197381","76.7131729996136","2024-05-09 14:05:41.221775"
"46451","Naruvamood Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4712399377","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980104""},{""contactNoType"":""Main"",""phoneNo"":""04712399377""}]}","0101000020E6100000A8497FF0134253403FD85527B7E52040",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.448662976483432","77.03246700697366","2024-05-09 14:05:41.221775"
"46452","Rajapuram Ps","Police Stations",32,"police_stations","KL","Kasaragod",True,"4672224029","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980930""},{""contactNoType"":""Main"",""phoneNo"":""04672224029""}]}","0101000020E6100000A5BEB301D8CF5240BFC0D925AAD72840",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.421220000106016","75.24755899956888","2024-05-09 14:05:41.221775"
"46453","Vallikunnam Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"4792335240","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980295""},{""contactNoType"":""Main"",""phoneNo"":""04792335240""}]}","0101000020E6100000365D76AF682353409841B0E47D482240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.141585489764836","76.5532644897365","2024-05-09 14:05:41.221775"
"46454","Malayalapuzha Ps","Police Stations",32,"police_stations","KL","Pathanamthitta",True,"4682300333","{""contactNoList"":[{""contactNoType"":""Main"",""phoneNo"":""04682300333""}]}","0101000020E6100000F6261A447534534071895B7202942240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.28908116691011","76.81965735010075","2024-05-09 14:05:41.221775"
"46455","Kottayam East Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"4812560333","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987071""},{""contactNoType"":""Main"",""phoneNo"":""04812560333""}]}","0101000020E6100000AE4A48DE392253400C165D5E802D2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.588869999754955","76.53478200015772","2024-05-09 14:05:41.221775"
"46456","Bekal Ps","Police Stations",32,"police_stations","KL","Kasaragod",True,"4672236224","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497964323""},{""contactNoType"":""Main"",""phoneNo"":""04672236224""}]}","0101000020E610000068BAB4006DC1524041C8FD2268D42840",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.414856999854353","75.02227800034746","2024-05-09 14:05:41.221775"
"46457","Kazhakuttom Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"9497987018","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987018""},{""contactNoType"":""Main"",""phoneNo"":""04712418231""},{""contactNoType"":""Other"",""phoneNo"":""9497980111""}]}","0101000020E6100000135CFD9FC33753402F3A9DE106242140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.570365000193389","76.8713149999824","2024-05-09 14:05:41.221775"
